start_time,kpi,label
2019/2/11 18:00,Number of AF MO Session Attempts (times),0
2019/2/11 19:00,Number of AF MO Session Attempts (times),0
2019/2/11 20:00,Number of AF MO Session Attempts (times),0
2019/2/11 21:00,Number of AF MO Session Attempts (times),0
2019/2/11 22:00,Number of AF MO Session Attempts (times),0
2019/2/11 23:00,Number of AF MO Session Attempts (times),0
2019/2/12 0:00,Number of AF MO Session Attempts (times),0
2019/2/12 1:00,Number of AF MO Session Attempts (times),0
2019/2/12 2:00,Number of AF MO Session Attempts (times),0
2019/2/12 3:00,Number of AF MO Session Attempts (times),0
2019/2/12 4:00,Number of AF MO Session Attempts (times),0
2019/2/12 5:00,Number of AF MO Session Attempts (times),0
2019/2/12 6:00,Number of AF MO Session Attempts (times),0
2019/2/12 7:00,Number of AF MO Session Attempts (times),0
2019/2/12 8:00,Number of AF MO Session Attempts (times),0
2019/2/12 9:00,Number of AF MO Session Attempts (times),0
2019/2/12 10:00,Number of AF MO Session Attempts (times),0
2019/2/12 11:00,Number of AF MO Session Attempts (times),0
2019/2/12 12:00,Number of AF MO Session Attempts (times),0
2019/2/12 13:00,Number of AF MO Session Attempts (times),0
2019/2/12 14:00,Number of AF MO Session Attempts (times),0
2019/2/12 15:00,Number of AF MO Session Attempts (times),0
2019/2/12 16:00,Number of AF MO Session Attempts (times),0
2019/2/12 17:00,Number of AF MO Session Attempts (times),0
2019/2/12 18:00,Number of AF MO Session Attempts (times),0
2019/2/12 19:00,Number of AF MO Session Attempts (times),0
2019/2/12 20:00,Number of AF MO Session Attempts (times),0
2019/2/12 21:00,Number of AF MO Session Attempts (times),0
2019/2/12 22:00,Number of AF MO Session Attempts (times),0
2019/2/12 23:00,Number of AF MO Session Attempts (times),0
2019/2/13 0:00,Number of AF MO Session Attempts (times),0
2019/2/13 1:00,Number of AF MO Session Attempts (times),0
2019/2/13 2:00,Number of AF MO Session Attempts (times),0
2019/2/13 3:00,Number of AF MO Session Attempts (times),0
2019/2/13 4:00,Number of AF MO Session Attempts (times),0
2019/2/13 5:00,Number of AF MO Session Attempts (times),0
2019/2/13 6:00,Number of AF MO Session Attempts (times),0
2019/2/13 7:00,Number of AF MO Session Attempts (times),0
2019/2/13 8:00,Number of AF MO Session Attempts (times),0
2019/2/13 9:00,Number of AF MO Session Attempts (times),0
2019/2/13 10:00,Number of AF MO Session Attempts (times),0
2019/2/13 11:00,Number of AF MO Session Attempts (times),0
2019/2/13 12:00,Number of AF MO Session Attempts (times),0
2019/2/13 13:00,Number of AF MO Session Attempts (times),0
2019/2/13 14:00,Number of AF MO Session Attempts (times),0
2019/2/13 15:00,Number of AF MO Session Attempts (times),0
2019/2/13 16:00,Number of AF MO Session Attempts (times),0
2019/2/13 17:00,Number of AF MO Session Attempts (times),0
2019/2/13 18:00,Number of AF MO Session Attempts (times),0
2019/2/13 19:00,Number of AF MO Session Attempts (times),0
2019/2/13 20:00,Number of AF MO Session Attempts (times),0
2019/2/13 21:00,Number of AF MO Session Attempts (times),0
2019/2/13 22:00,Number of AF MO Session Attempts (times),0
2019/2/13 23:00,Number of AF MO Session Attempts (times),0
2019/1/28 0:00,Number of AF MO Answered Sessions (times),0
2019/1/28 1:00,Number of AF MO Answered Sessions (times),0
2019/1/28 2:00,Number of AF MO Answered Sessions (times),0
2019/1/28 3:00,Number of AF MO Answered Sessions (times),0
2019/1/28 4:00,Number of AF MO Answered Sessions (times),0
2019/1/28 5:00,Number of AF MO Answered Sessions (times),0
2019/1/28 6:00,Number of AF MO Answered Sessions (times),0
2019/1/28 7:00,Number of AF MO Answered Sessions (times),0
2019/1/28 8:00,Number of AF MO Answered Sessions (times),0
2019/1/28 9:00,Number of AF MO Answered Sessions (times),0
2019/1/28 10:00,Number of AF MO Answered Sessions (times),0
2019/1/28 11:00,Number of AF MO Answered Sessions (times),0
2019/1/28 12:00,Number of AF MO Answered Sessions (times),0
2019/1/28 13:00,Number of AF MO Answered Sessions (times),0
2019/1/28 14:00,Number of AF MO Answered Sessions (times),0
2019/1/28 15:00,Number of AF MO Answered Sessions (times),0
2019/1/28 16:00,Number of AF MO Answered Sessions (times),0
2019/1/28 17:00,Number of AF MO Answered Sessions (times),0
2019/1/28 18:00,Number of AF MO Answered Sessions (times),0
2019/1/28 19:00,Number of AF MO Answered Sessions (times),0
2019/1/28 20:00,Number of AF MO Answered Sessions (times),0
2019/1/28 21:00,Number of AF MO Answered Sessions (times),0
2019/1/28 22:00,Number of AF MO Answered Sessions (times),0
2019/1/28 23:00,Number of AF MO Answered Sessions (times),0
2019/1/29 0:00,Number of AF MO Answered Sessions (times),0
2019/1/29 1:00,Number of AF MO Answered Sessions (times),0
2019/1/29 2:00,Number of AF MO Answered Sessions (times),0
2019/1/29 3:00,Number of AF MO Answered Sessions (times),0
2019/1/29 4:00,Number of AF MO Answered Sessions (times),0
2019/1/29 5:00,Number of AF MO Answered Sessions (times),0
2019/1/29 6:00,Number of AF MO Answered Sessions (times),0
2019/1/29 7:00,Number of AF MO Answered Sessions (times),0
2019/1/29 8:00,Number of AF MO Answered Sessions (times),0
2019/1/29 9:00,Number of AF MO Answered Sessions (times),0
2019/1/29 10:00,Number of AF MO Answered Sessions (times),0
2019/1/29 11:00,Number of AF MO Answered Sessions (times),0
2019/1/29 12:00,Number of AF MO Answered Sessions (times),0
2019/1/29 13:00,Number of AF MO Answered Sessions (times),0
2019/1/29 14:00,Number of AF MO Answered Sessions (times),0
2019/1/29 15:00,Number of AF MO Answered Sessions (times),0
2019/1/29 16:00,Number of AF MO Answered Sessions (times),0
2019/1/29 17:00,Number of AF MO Answered Sessions (times),0
2019/1/29 18:00,Number of AF MO Answered Sessions (times),0
2019/1/29 19:00,Number of AF MO Answered Sessions (times),0
2019/1/29 20:00,Number of AF MO Answered Sessions (times),0
2019/1/29 21:00,Number of AF MO Answered Sessions (times),0
2019/1/29 22:00,Number of AF MO Answered Sessions (times),0
2019/1/29 23:00,Number of AF MO Answered Sessions (times),0
2019/1/30 0:00,Number of AF MO Answered Sessions (times),0
2019/1/30 1:00,Number of AF MO Answered Sessions (times),0
2019/1/30 2:00,Number of AF MO Answered Sessions (times),0
2019/1/30 3:00,Number of AF MO Answered Sessions (times),0
2019/1/30 4:00,Number of AF MO Answered Sessions (times),0
2019/1/30 5:00,Number of AF MO Answered Sessions (times),0
2019/1/30 6:00,Number of AF MO Answered Sessions (times),0
2019/1/30 7:00,Number of AF MO Answered Sessions (times),0
2019/1/30 8:00,Number of AF MO Answered Sessions (times),0
2019/1/30 9:00,Number of AF MO Answered Sessions (times),0
2019/1/30 10:00,Number of AF MO Answered Sessions (times),0
2019/1/30 11:00,Number of AF MO Answered Sessions (times),0
2019/1/30 12:00,Number of AF MO Answered Sessions (times),0
2019/1/30 13:00,Number of AF MO Answered Sessions (times),0
2019/1/30 14:00,Number of AF MO Answered Sessions (times),0
2019/1/30 15:00,Number of AF MO Answered Sessions (times),0
2019/1/30 16:00,Number of AF MO Answered Sessions (times),0
2019/1/30 17:00,Number of AF MO Answered Sessions (times),0
2019/1/30 18:00,Number of AF MO Answered Sessions (times),0
2019/1/30 19:00,Number of AF MO Answered Sessions (times),0
2019/1/30 20:00,Number of AF MO Answered Sessions (times),0
2019/1/30 21:00,Number of AF MO Answered Sessions (times),0
2019/1/30 22:00,Number of AF MO Answered Sessions (times),0
2019/1/30 23:00,Number of AF MO Answered Sessions (times),0
2019/1/31 0:00,Number of AF MO Answered Sessions (times),0
2019/1/31 1:00,Number of AF MO Answered Sessions (times),0
2019/1/31 2:00,Number of AF MO Answered Sessions (times),0
2019/1/31 3:00,Number of AF MO Answered Sessions (times),0
2019/1/31 4:00,Number of AF MO Answered Sessions (times),0
2019/1/31 5:00,Number of AF MO Answered Sessions (times),0
2019/1/31 6:00,Number of AF MO Answered Sessions (times),0
2019/1/31 7:00,Number of AF MO Answered Sessions (times),0
2019/1/31 8:00,Number of AF MO Answered Sessions (times),0
2019/1/31 9:00,Number of AF MO Answered Sessions (times),0
2019/1/31 10:00,Number of AF MO Answered Sessions (times),0
2019/1/31 11:00,Number of AF MO Answered Sessions (times),0
2019/1/31 12:00,Number of AF MO Answered Sessions (times),0
2019/1/31 13:00,Number of AF MO Answered Sessions (times),0
2019/1/31 14:00,Number of AF MO Answered Sessions (times),0
2019/1/31 15:00,Number of AF MO Answered Sessions (times),0
2019/1/31 16:00,Number of AF MO Answered Sessions (times),0
2019/1/31 17:00,Number of AF MO Answered Sessions (times),0
2019/1/31 18:00,Number of AF MO Answered Sessions (times),0
2019/1/31 19:00,Number of AF MO Answered Sessions (times),0
2019/1/31 20:00,Number of AF MO Answered Sessions (times),0
2019/1/31 21:00,Number of AF MO Answered Sessions (times),0
2019/1/31 22:00,Number of AF MO Answered Sessions (times),0
2019/1/31 23:00,Number of AF MO Answered Sessions (times),0
2019/2/1 0:00,Number of AF MO Answered Sessions (times),0
2019/2/1 1:00,Number of AF MO Answered Sessions (times),0
2019/2/1 2:00,Number of AF MO Answered Sessions (times),0
2019/2/1 3:00,Number of AF MO Answered Sessions (times),0
2019/2/1 4:00,Number of AF MO Answered Sessions (times),0
2019/2/1 5:00,Number of AF MO Answered Sessions (times),0
2019/2/1 6:00,Number of AF MO Answered Sessions (times),0
2019/2/1 7:00,Number of AF MO Answered Sessions (times),0
2019/2/1 8:00,Number of AF MO Answered Sessions (times),0
2019/2/1 9:00,Number of AF MO Answered Sessions (times),0
2019/2/1 10:00,Number of AF MO Answered Sessions (times),0
2019/2/1 11:00,Number of AF MO Answered Sessions (times),0
2019/2/1 12:00,Number of AF MO Answered Sessions (times),0
2019/2/1 13:00,Number of AF MO Answered Sessions (times),0
2019/2/1 14:00,Number of AF MO Answered Sessions (times),0
2019/2/1 15:00,Number of AF MO Answered Sessions (times),0
2019/2/1 16:00,Number of AF MO Answered Sessions (times),0
2019/2/1 17:00,Number of AF MO Answered Sessions (times),0
2019/2/1 18:00,Number of AF MO Answered Sessions (times),0
2019/2/1 19:00,Number of AF MO Answered Sessions (times),0
2019/2/1 20:00,Number of AF MO Answered Sessions (times),1
2019/2/1 21:00,Number of AF MO Answered Sessions (times),0
2019/2/1 22:00,Number of AF MO Answered Sessions (times),0
2019/2/1 23:00,Number of AF MO Answered Sessions (times),0
2019/2/2 0:00,Number of AF MO Answered Sessions (times),0
2019/2/2 1:00,Number of AF MO Answered Sessions (times),0
2019/2/2 2:00,Number of AF MO Answered Sessions (times),0
2019/2/2 3:00,Number of AF MO Answered Sessions (times),0
2019/2/2 4:00,Number of AF MO Answered Sessions (times),0
2019/2/2 5:00,Number of AF MO Answered Sessions (times),0
2019/2/2 6:00,Number of AF MO Answered Sessions (times),0
2019/2/2 7:00,Number of AF MO Answered Sessions (times),0
2019/2/2 8:00,Number of AF MO Answered Sessions (times),0
2019/2/2 9:00,Number of AF MO Answered Sessions (times),0
2019/2/2 10:00,Number of AF MO Answered Sessions (times),0
2019/2/2 11:00,Number of AF MO Answered Sessions (times),0
2019/2/2 12:00,Number of AF MO Answered Sessions (times),0
2019/2/2 13:00,Number of AF MO Answered Sessions (times),0
2019/2/2 14:00,Number of AF MO Answered Sessions (times),0
2019/2/2 15:00,Number of AF MO Answered Sessions (times),1
2019/2/2 16:00,Number of AF MO Answered Sessions (times),0
2019/2/2 17:00,Number of AF MO Answered Sessions (times),0
2019/2/2 18:00,Number of AF MO Answered Sessions (times),0
2019/2/2 19:00,Number of AF MO Answered Sessions (times),0
2019/2/2 20:00,Number of AF MO Answered Sessions (times),0
2019/2/2 21:00,Number of AF MO Answered Sessions (times),0
2019/2/2 22:00,Number of AF MO Answered Sessions (times),0
2019/2/2 23:00,Number of AF MO Answered Sessions (times),0
2019/2/3 0:00,Number of AF MO Answered Sessions (times),0
2019/2/3 1:00,Number of AF MO Answered Sessions (times),0
2019/2/3 2:00,Number of AF MO Answered Sessions (times),0
2019/2/3 3:00,Number of AF MO Answered Sessions (times),0
2019/2/3 4:00,Number of AF MO Answered Sessions (times),0
2019/2/3 5:00,Number of AF MO Answered Sessions (times),0
2019/2/3 6:00,Number of AF MO Answered Sessions (times),0
2019/2/3 7:00,Number of AF MO Answered Sessions (times),0
2019/2/3 8:00,Number of AF MO Answered Sessions (times),0
2019/2/3 9:00,Number of AF MO Answered Sessions (times),0
2019/2/3 10:00,Number of AF MO Answered Sessions (times),0
2019/2/3 11:00,Number of AF MO Answered Sessions (times),0
2019/2/3 12:00,Number of AF MO Answered Sessions (times),0
2019/2/3 13:00,Number of AF MO Answered Sessions (times),0
2019/2/3 14:00,Number of AF MO Answered Sessions (times),0
2019/2/3 15:00,Number of AF MO Answered Sessions (times),0
2019/2/3 16:00,Number of AF MO Answered Sessions (times),0
2019/2/3 17:00,Number of AF MO Answered Sessions (times),0
2019/2/3 18:00,Number of AF MO Answered Sessions (times),0
2019/2/3 19:00,Number of AF MO Answered Sessions (times),0
2019/2/3 20:00,Number of AF MO Answered Sessions (times),0
2019/2/3 21:00,Number of AF MO Answered Sessions (times),0
2019/2/3 22:00,Number of AF MO Answered Sessions (times),0
2019/2/3 23:00,Number of AF MO Answered Sessions (times),0
2019/2/4 0:00,Number of AF MO Answered Sessions (times),0
2019/2/4 1:00,Number of AF MO Answered Sessions (times),0
2019/2/4 2:00,Number of AF MO Answered Sessions (times),0
2019/2/4 3:00,Number of AF MO Answered Sessions (times),0
2019/2/4 4:00,Number of AF MO Answered Sessions (times),0
2019/2/4 5:00,Number of AF MO Answered Sessions (times),0
2019/2/4 6:00,Number of AF MO Answered Sessions (times),0
2019/2/4 7:00,Number of AF MO Answered Sessions (times),0
2019/2/4 8:00,Number of AF MO Answered Sessions (times),0
2019/2/4 9:00,Number of AF MO Answered Sessions (times),0
2019/2/4 10:00,Number of AF MO Answered Sessions (times),0
2019/2/4 11:00,Number of AF MO Answered Sessions (times),0
2019/2/4 12:00,Number of AF MO Answered Sessions (times),0
2019/2/4 13:00,Number of AF MO Answered Sessions (times),0
2019/2/4 14:00,Number of AF MO Answered Sessions (times),0
2019/2/4 15:00,Number of AF MO Answered Sessions (times),0
2019/2/4 16:00,Number of AF MO Answered Sessions (times),0
2019/2/4 17:00,Number of AF MO Answered Sessions (times),0
2019/2/4 18:00,Number of AF MO Answered Sessions (times),0
2019/2/4 19:00,Number of AF MO Answered Sessions (times),0
2019/2/4 20:00,Number of AF MO Answered Sessions (times),0
2019/2/4 21:00,Number of AF MO Answered Sessions (times),0
2019/2/4 22:00,Number of AF MO Answered Sessions (times),0
2019/2/4 23:00,Number of AF MO Answered Sessions (times),0
2019/2/5 0:00,Number of AF MO Answered Sessions (times),0
2019/2/5 1:00,Number of AF MO Answered Sessions (times),0
2019/2/5 2:00,Number of AF MO Answered Sessions (times),0
2019/2/5 3:00,Number of AF MO Answered Sessions (times),0
2019/2/5 4:00,Number of AF MO Answered Sessions (times),0
2019/2/5 5:00,Number of AF MO Answered Sessions (times),0
2019/2/5 6:00,Number of AF MO Answered Sessions (times),0
2019/2/5 7:00,Number of AF MO Answered Sessions (times),0
2019/2/5 8:00,Number of AF MO Answered Sessions (times),0
2019/2/5 9:00,Number of AF MO Answered Sessions (times),0
2019/2/5 10:00,Number of AF MO Answered Sessions (times),0
2019/2/5 11:00,Number of AF MO Answered Sessions (times),0
2019/2/5 12:00,Number of AF MO Answered Sessions (times),0
2019/2/5 13:00,Number of AF MO Answered Sessions (times),0
2019/2/5 14:00,Number of AF MO Answered Sessions (times),0
2019/2/5 15:00,Number of AF MO Answered Sessions (times),0
2019/2/5 16:00,Number of AF MO Answered Sessions (times),0
2019/2/5 17:00,Number of AF MO Answered Sessions (times),0
2019/2/5 18:00,Number of AF MO Answered Sessions (times),0
2019/2/5 19:00,Number of AF MO Answered Sessions (times),0
2019/2/5 20:00,Number of AF MO Answered Sessions (times),0
2019/2/5 21:00,Number of AF MO Answered Sessions (times),0
2019/2/5 22:00,Number of AF MO Answered Sessions (times),0
2019/2/5 23:00,Number of AF MO Answered Sessions (times),0
2019/2/6 0:00,Number of AF MO Answered Sessions (times),0
2019/2/6 1:00,Number of AF MO Answered Sessions (times),0
2019/2/6 2:00,Number of AF MO Answered Sessions (times),0
2019/2/6 3:00,Number of AF MO Answered Sessions (times),0
2019/2/6 4:00,Number of AF MO Answered Sessions (times),0
2019/2/6 5:00,Number of AF MO Answered Sessions (times),0
2019/2/6 6:00,Number of AF MO Answered Sessions (times),0
2019/2/6 7:00,Number of AF MO Answered Sessions (times),0
2019/2/6 8:00,Number of AF MO Answered Sessions (times),0
